t,x
0,2.1941185885815617
1,1.6532849224155393
2,1.992767377143415
3,1.8060025492073526
4,2.3215179489295683
5,2.6913474897471374
6,2.8611144399265225
7,2.074637734424722
8,1.5236209441321567
9,1.3418956297822962
10,1.3421904771737911
11,1.3211614118805948
12,2.2196728645274195
13,1.3337800111194333
14,1.1521650031742192
15,0.9625615647566468
16,0.5052576107271229
17,0.3595390592292383
18,0.4974129330798834
19,1.2062722361860778
20,1.2858113947662317
21,0.38111253919733545
22,0.7663830352859792
23,0.5901485506915874
24,0.9350198222032475
25,0.9493570222120173
26,0.27990186504838444
27,0.4648667101271156
28,-0.15109364886074989
29,0.7685142466890094
30,1.4865385536607414
31,1.7350633387409462
32,1.5517501119535788
33,1.3350863019547605
34,1.4879293512442313
35,1.5483082002725705
36,1.482632783531237
37,1.7383411416761942
38,1.586381878955177
39,1.1556630524504614
40,1.1081887939864377
41,0.9749378010067469
42,0.3658817141818167
43,-0.4247756823308595
44,-0.27252552412092745
45,-0.7052375506327695
46,-1.0392616894237192
47,-1.365947202532404
48,-1.0608260341176365
49,-1.5376678981880714
50,-1.8202043435377755
51,-2.32257006157933
52,-2.4170829014814594
53,-2.5162525607127346
54,-1.9094036572902895
55,-1.8802538748666506
56,-1.9372811416850484
57,-1.1748585110539271
58,-0.9260710216856863
59,-1.169859381629916
60,-0.8685394857677671
61,-1.0651006309483364
62,-1.6500985107847619
63,-2.341342410777207
64,-2.480263127172776
65,-2.400738088620697
66,-2.5021151179191428
67,-1.6491239196449388
68,-2.051776355357629
69,-1.9848833376535087
70,-2.0229262244916812
71,-0.45395438448560865
72,-0.4194993248957661
73,-0.424828221705292
74,-0.10299567678259974
75,0.5584863046824915
76,0.03814138992749705
77,0.8657596078659134
78,0.9375191476220474
79,-0.21362517914023538
80,0.5269750234630995
81,1.4414580029799462
82,1.1271941353741226
83,0.4550243139714716
84,0.4555718320479116
85,0.7371266210892584
86,0.9181113204435214
87,0.20189115378675615
88,-0.4158532956807326
89,-0.5914083099608843
90,0.29787427705622416
91,0.7771410895294676
92,0.573455924416572
93,2.142698272539251
94,2.6697100418683064
95,1.4536173744405978
96,1.5189678628266021
97,0.9287841655520768
98,0.9902552952197576
99,1.7070784495958176
100,0.9275611750642472
101,0.7066985588456008
102,1.3144736184733654
103,0.9554969298920362
104,0.8814241318921997
105,0.7331632812473782
106,0.22936100431495898
107,1.203978189835574
108,0.5311671841371851
109,0.07679576978350999
110,0.2013460631441123
111,0.01201170760260517
112,0.20129659208347997
113,0.35696991772661135
114,-0.0074920860825363755
115,-0.1794999768872347
116,-0.4841760289686511
117,-0.5542066003676445
118,-0.21066998012075433
119,0.5383827556699764
120,0.5359131196443109
121,0.47478851280330675
122,0.39738109861037607
123,0.24062659567345906
124,0.011547623279586472
125,1.0152483734415356
126,0.828844792672093
127,1.0463906110449783
128,1.4646524992065098
129,1.6077011941264439
130,1.903265706097221
131,1.8400211349027762
132,0.6778445962246724
133,1.5590621402918252
134,1.2291995910908322
135,1.412524329410968
136,2.1244669046250872
137,2.7307801124930196
138,2.583941568654571
139,2.6522221907792147
140,2.5560181973806424
141,2.6895829542735457
