t,x
0,-1.7304758522882058
1,-0.34383383758669395
2,0.11273278268939167
3,-1.0770080010696135
4,-0.3799586215139515
5,-0.135709905426711
6,-0.6629480838452878
7,0.17432493462921855
8,-0.6919783161774382
9,-0.49158498892686897
10,-0.06489510011135047
11,-0.08676118019698065
12,-0.04221230293986744
13,-1.0004976805270307
14,1.1125050701831516
15,-1.1402626588868092
16,-1.2763164020707223
17,0.9673852221309552
18,0.6288250416423696
19,0.29990143966123045
20,0.4532225910961909
21,-0.03570455436195763
22,1.0344267877453655
23,1.2812163963685974
24,0.7790172811898507
25,1.2115258126281847
26,-0.1198296486560966
27,-0.056963774855591356
28,0.13431833782672034
29,0.26149725775490457
30,0.5283699121737868
31,0.28829451168322606
32,-0.11616250598478989
33,1.0130680159253238
34,0.5497383915915621
35,-0.5044058198219706
36,-0.32670805005799713
37,-0.20306628849878597
38,-0.5720402904143868
39,-0.7656410099298697
40,-0.45707425161446236
41,-0.5762228504403242
42,0.046416229237743536
43,-0.5796319577169965
44,-0.15539552023802908
45,0.14150979617443726
46,0.15134871341634618
47,-0.889867720815149
48,-2.2715977351463446
49,0.31564893267422717
50,0.8807913318064619
51,-1.1765678681957068
52,2.1227531953978698
53,-1.7960931948467156
54,-1.3077965507803668
55,0.6601863850014225
56,0.3522375942457414
57,-0.23604367545313204
58,1.1857362955223822
59,1.5103163768890153
60,-0.2949287526164383
61,-0.05051135132419465
62,-0.6385334943449796
63,0.6561598970094376
64,1.2825165715141762
65,-1.5321777283345621
66,-0.1922356435333582
67,-0.219329022334839
68,-0.49292813124335316
69,-0.15985727819462095
70,-1.251675053026091
71,1.1209202782940766
72,1.328155696404825
73,1.9904950594312902
74,-0.6209482525356798
75,0.9562821431220861
76,-0.0004584081820204669
77,0.45860755151379906
78,0.55503126536879
79,-0.04365858603962039
80,-0.6603401474692702
81,-0.9982798163319447
82,1.7666908967313113
83,0.20369271952642437
84,-0.20472045943005335
85,-0.9512761514096407
86,1.1503310266382978
87,0.4934018377969614
88,1.3901523548438364
89,1.2645812059489294
90,1.7185072000304842
91,-1.9884030725308766
92,-0.2940799720916806
