t,x
0,1.0480221739968094
1,1.2264947491538027
2,0.13615550287627515
3,-0.07498150918700386
4,-0.369077545758262
5,-0.8652086820509781
6,-0.6688043197666587
7,0.28499618605807614
8,-0.2017150849838809
9,-0.12034253639991464
10,-2.0902141112987733
11,-2.3897824787805235
12,0.6564417161480284
13,0.5946031800369983
14,1.5817766197018939
15,1.066125261328757
16,-0.30459065105829736
17,0.20482067250667965
18,-0.797160638392175
19,-2.349238762063904
20,-0.2314571774454481
21,-0.46185471914892934
22,-1.6806140119398876
23,-0.21150975791816218
24,0.14000710979063008
25,-1.125628867595797
26,-0.5357773078904062
27,1.1197156607156786
28,0.6778584307418801
29,1.594184643379406
30,1.303115044664613
31,-0.8078954617818953
32,-0.18059444513912945
33,0.762008649001672
34,0.6361301408418947
35,0.8407868455346513
36,0.4431818277857756
37,0.23402953876553678
38,1.4224303230680782
39,2.126832701059753
40,-0.2544931533823862
41,-1.0875879350308846
42,-1.3150825720625714
43,-0.20645895252058888
44,0.9455886570026346
45,0.9809183945187135
46,1.5475003723766012
47,0.0723240707892948
48,-0.3570568762690309
49,1.2787412017869235
50,0.349508193236948
51,1.0247041634275718
52,1.294139646338706
53,0.3540780812605272
54,-0.7390608862593143
55,-0.01618911617685148
56,1.2064694831763276
57,1.2006379669995209
58,0.5996019730413022
59,0.18461907135560668
60,-0.7206748385975437
61,-0.9149629416773223
62,-0.7306065166556059
63,0.14578655690691764
64,1.1595118163504745
65,2.2546417700009185
66,0.02475704096316402
67,-0.42002633860442107
68,-0.19889013862292135
69,1.0313476706235243
70,1.1592194340807451
71,-0.7947795456254743
72,0.05751674814632509
73,0.9427870918027778
74,0.6614058615509402
75,0.6861109295842527
76,-0.3279114552733141
77,0.5458716438066776
78,0.14749494015117795
79,-1.1593366900238904
80,-0.40593464312470856
81,-0.9919848840164671
82,-0.5296169647236432
83,-0.743032821503992
84,-1.3461475182217906
85,-0.24230645219183958
86,1.7711484541230857
87,0.9131166923203667
88,-0.8597814324611546
89,0.4409854114566035
90,0.8272014509378967
91,-0.23721422769484526
92,-0.4382478169153477
93,-1.4495744862574973
94,-1.9795356946657425
95,-0.363685543454218
96,1.045788811336491
97,1.5451327204542546
98,1.0551096507498032
99,-0.4230807916513966
100,-1.065024346050176
101,-0.0633290171415951
102,0.5641536743740652
103,0.3122627412238556
104,0.8401049625077956
105,0.027595995961219512
106,-0.6458891018528324
107,0.19993451348313407
108,0.16683897130275402
109,0.389865135527714
110,0.5191885006188707
111,-0.0017295008082769557
112,-1.036630062254549
113,-2.2386427477637962
114,-2.5989977594185394
115,-0.8300051287536537
116,0.3959602367532451
117,-1.2099155355232445
118,-2.1057110130621024
119,-2.247138000137568
120,-2.4015755792221687
121,-1.445830952951059
122,-0.5206220989014837
123,-0.6614108245179705
124,-0.9647067685056339
125,0.07348053924203928
126,-0.35446449158344623
127,-1.450175021197393
128,-0.12598092093164626
129,0.9554056877145045
130,0.4335161243333497
131,-0.25078597399935226
132,0.1942197544470401
133,0.6620342226140338
134,0.8290052548280404
135,-0.8707223067883699
136,-1.6490709291798638
137,-1.1622834484682572
138,-0.2734380643056569
139,-0.8947498308373076
140,-0.7129123571247541
141,0.20042144625214592
142,0.9782711681122095
143,0.7998792425017551
144,0.98963874305864
145,-0.5057477462065975
146,-1.6117536366755199
147,0.07136053872281273
148,-0.9609613489817568
149,-3.1960449328118328
150,-2.5324270579601635
151,-0.6755364313210032
152,0.3044104707770293
153,0.6405336894797523
154,-1.0987419990497782
155,-2.115554537795942
156,-1.0277940477110357
157,0.3463774400204677
158,0.40050018684908284
159,0.7121296924366325
160,-0.21317144380575995
161,-0.24424404909460268
162,1.4388473705103735
163,-0.17027286194176622
164,-0.8342616739185275
165,-0.7560452901991896
166,-1.1295540847966876
167,0.8816739625713748
168,0.8600402612200919
169,-0.6943313257699137
170,-1.6492280066688196
171,0.1515369066505022
172,0.9142939080979819
173,-1.4293876230666447
174,-0.9959988629729495
175,0.2710697536247554
176,-1.3756021532892777
177,-0.7915245977689394
178,0.12376056907607988
179,-0.8452893200588637
180,0.3120392002512683
181,2.0010966638422083
182,2.048862895648972
183,1.465005687172118
184,-0.44195299036460883
185,-1.6244509627012054
186,-1.323432447064665
187,-1.9006741184074425
188,-1.6679578148995406
189,-0.94980789757485
190,-0.10246778802601748
191,0.2899921007892001
192,-0.3060885754499392
193,-1.2996608433138714
194,-0.9399262935465359
195,-0.0956722926061573
196,0.03604029266203301
197,0.14088125856521294
198,1.0879603757732428
199,1.4303665927146647
200,-0.02017348103744505
201,0.5732428749962768
202,-0.700386608751985
203,-0.1376029860399126
204,-0.485124120557718
205,-0.5236650424833226
206,1.4135300357513185
207,0.16549462943918178
208,-1.296199781698836
209,-0.10396689977598302
210,-0.5722502442247052
211,-0.9976417799230439
212,0.37590227074905697
213,0.37673736982811357
214,0.24254221670879467
215,0.27693074454044025
216,-1.1121085042621346
217,-0.46038604607746303
218,1.1282189219709007
219,1.2805736859729369
220,0.8337595036574781
221,2.0529324394346005
222,1.236612117933814
223,0.5999072240916044
224,1.1172058972277465
225,1.2503477703242112
226,1.1999467350480197
227,-1.1602400984822796
228,-0.6199570721578609
229,1.1837920522656566
230,0.7438572180975653
231,0.2419923517543791
232,0.15282141961080986
233,1.4412605186121967
234,0.7219640782150648
235,-1.795484595144593
236,-2.2228321033971024
237,-0.8711525824387953
238,0.015200991765702006
239,1.2697489787213498
240,0.7347920526149523
241,0.24931851511623082
242,0.5289319715262394
243,0.7574981962996866
244,0.9173981576320387
245,0.6059893373058532
246,1.4690970476186063
247,0.25001681330702297
248,-0.20884664204591816
249,-0.5662933331979212
250,0.029766634338724684
251,0.7169412119140387
252,0.5554813700626916
253,0.00020423185586416326
254,1.3102830112016257
255,1.9597023454709686
256,0.8175261005857243
257,1.7416508284137884
258,1.842524915226028
259,1.0908370666696494
260,0.46936443113490106
261,0.31464817746022183
262,-0.7149845476804597
263,-0.961347038572822
264,-1.446850660750415
265,-0.6286389187639174
266,0.2105062540378506
267,0.1652191896722763
268,-0.37300453697340497
269,0.8079542949352515
270,0.5097195011188405
271,-1.1513897009797995
272,-1.0748174485455892
273,-0.8044507398195583
274,0.18880346005984266
275,-0.25749553612968423
276,-0.7557483251712008
277,-0.591722234540167
278,-1.3161562815812407
279,0.7418716213423827
280,-0.558675465447764
281,-0.6229459618908232
282,-0.48653149907570764
283,-0.3094041152121414
284,-1.1036899997862022
285,-0.10711153804833674
286,0.8284098393841618
287,1.0937135958297917
288,0.48242811107009204
289,-0.7495750629385058
290,1.4246269953262543
291,1.2711694204837425
292,-0.041503167438999504
293,-0.32513315947576843
294,-1.1986809471193978
295,-2.1579109193283754
296,-0.4114378615647609
297,1.0335931751432272
298,1.0069920215047494
299,-0.007416171995255932
300,-0.6885417911402227
301,-0.24693207101278075
302,0.19458798376284558
303,-0.2559070693409433
304,1.4028469512126993
305,1.20466085905789
306,0.6339817930839303
307,1.0925572616923118
308,0.36124175905599964
309,-0.3831377854071983
310,0.9473867708468264
311,-0.7566711486613683
312,-1.3094169660425643
313,0.5726755551581729
314,0.3216715169196051
315,-0.7662916540920038
316,-2.3805881645379037
317,-1.6983045342048169
318,-0.8954340970633154
319,-2.083848090361727
320,-0.04763048882021206
321,0.6806214080712742
322,1.2051800742649816
323,1.831244808135775
324,1.3120942965912734
325,0.2773115793515822
326,-0.6196424225518044
327,0.5344227042096981
328,0.657156420992841
329,0.6376692617539653
330,-0.10093738595897274
331,0.12639126284626964
332,-1.6284706271726859
333,-1.8795480416240944
334,-1.1787743545573133
335,-1.0135891724265904
336,-0.030910829185005602
337,0.33692909663966336
338,2.0813219030337153
339,0.7418180422474547
340,-1.2537370690321519
341,-1.3032285197501394
342,0.7693091799501893
343,-0.45213515417458305
344,-0.1446622932260455
345,1.0313082868020942
346,0.5741020324593229
347,0.9957222741338282
348,1.298230903668666
349,0.1771835717660232
350,-0.3354618115662852
351,-0.23757764371237292
352,-2.3072374148787844
353,-1.4889046908497425
354,-0.7584794344238885
355,0.2683753773486369
356,1.4358038089124496
357,-0.26968182831750737
358,-0.23039416744038851
359,0.04639538363955082
360,0.8843418176978082
361,1.5303724033341157
362,-0.30444909985074076
363,-1.5443426395134194
364,-0.526013838373898
365,0.6472446404888382
366,-0.8595216072080408
367,-1.2733105212544078
368,0.03946536801782594
369,0.09757557101622538
370,1.0576602264938473
371,-0.5539859975206333
372,-1.381780566248471
373,-0.6558417873131661
374,0.08027375883620161
375,-0.2551520900926951
376,-0.91413513774352
377,0.40870920202555244
378,-0.4041530498901083
379,1.011488988677148
380,0.7953572506308823
381,-0.5222367178402033
382,-1.2860850039506013
383,-0.06097141448869291
384,1.36440967297679
385,-0.4593238698729292
386,-2.3284776756115138
387,-1.0289027786566443
388,-1.2697850791174745
389,-0.7969708608572891
390,0.12408941355477306
391,0.8663456709692702
392,1.3288363809895407
393,1.6313716338436948
394,0.282557019400289
395,0.6069021974674553
396,0.16367756546517148
397,0.375776899914817
398,-0.9245708369212691
399,-0.3957302748878851
400,-0.6947891735524965
401,-1.6225380325332168
402,0.346173833081993
403,0.04323645245300475
404,-0.7993007549383069
405,0.43513124301880846
406,0.3568739925526942
407,-0.200340550517927
408,0.7314307188128569
409,0.5149657490154875
410,0.45022502927287256
411,0.11840197732642728
412,-0.9806587354246834
413,0.2940049139468846
414,0.024717935926166015
415,-0.1690989723146541
416,-0.8582041758989799
417,0.30745796176843687
418,1.427610767684033
419,-0.0621479607974231
420,0.046330636213791035
421,0.31786459172908443
422,-0.39462674954890287
423,-0.8081041073535138
424,-2.522824049713721
425,-2.0436983627171657
426,-0.671284681507083
427,-0.5785111584794745
428,2.244708694555023
429,0.4331825332783151
430,-1.6423260812349312
431,-0.7852323076946327
432,-0.12020311506578346
433,-0.9979666915786555
434,-1.555476745415654
435,-0.010944538382903159
436,1.8968733632260824
437,1.8937560022303057
438,0.6843927914950918
439,0.2519833934697873
440,-0.7337683363631696
441,-0.7629908555854287
442,0.03485746449661785
443,-0.3411443291151594
444,1.08992361055102
445,0.3698980710013172
446,-0.64073527417228
447,0.0778729697300513
448,1.2341523895700335
449,2.4266919709858725
450,1.0725488977853985
451,-0.03361698473206899
452,-0.024966480650969004
453,-0.4030303097510518
454,0.20009217312059835
455,-0.7272081381111524
456,-0.05265473911846107
457,0.9357876754832616
458,0.7309547686644854
459,-0.5642324729658155
460,-0.5877709114688545
461,1.0044625867827204
462,0.69968792448885
463,-0.6005778371612716
464,-1.1192444435193842
465,-0.7357204214585994
466,-0.3154589853917397
467,1.6068749689738415
468,1.341161160940044
469,-0.6364500342490044
470,-0.38484499624024254
471,0.8669835746246473
472,-0.7044450238357558
473,-0.5713541589510494
474,-0.34813283081265706
475,-1.375869056050223
476,-0.024806068243406105
477,0.8016949844913022
478,0.03035229269212532
479,-0.15384584113999905
480,0.6200491055213055
481,0.5339331941177097
482,-0.5511538674189826
483,-0.2097008826495991
484,0.054285638539543456
485,-0.12302393948679756
486,0.34405394849974213
487,1.0478741285369007
488,-0.7549444194900559
489,-1.486726628749595
490,-1.521814060852419
491,-1.5632588227132578
492,-2.446910849605748
493,-1.8447000212122053
494,1.0331815523339765
495,1.1057287211974745
496,1.1203308839591295
497,0.9071547585141663
498,1.1144981690235964
499,1.5257361553383766
500,2.079965597929592
501,1.9792362755580513
502,0.7961305899507697
503,0.8455419913975849
504,0.11606821718752977
505,-1.1386369829267164
506,0.4632038630724363
507,-0.5431005394424527
508,-1.6801692670851769
509,-0.9410603146272988
510,0.3774170717821607
511,1.877403794246083
512,0.08329696443331472
513,1.2963194908802493
514,2.546968286470848
515,1.6394258624816156
516,-0.09013620278221389
517,-0.6473027505962881
518,2.0256284834466998
519,1.5954483545513196
520,1.3364359281386249
521,-0.3014549002615787
522,0.5158246559697733
523,0.4391447729732101
524,-0.4450375462877711
525,0.7834439265646894
526,1.6942677656547256
527,1.5978314413038677
528,0.791323021246969
529,0.1951216307612245
530,-0.04330520765565019
531,-0.5743664337099276
532,0.933524745048943
533,1.1055249809486014
534,-0.13787930092406386
535,-0.8096792211738031
536,-1.1332152377144928
537,0.19324037821806053
538,0.34660205236873703
539,0.8222148167695159
540,0.22751461834097814
541,0.4132943749714982
542,-1.0427586148070564
543,0.38415552121304614
544,0.4816049809705682
545,-0.0754018764948863
546,0.14667060303481322
547,1.708938309717284
548,1.7127151046480642
549,0.012185027448728115
550,-0.35940944207807723
551,-0.08858381697497178
552,0.5009389942390854
553,1.5836914387238792
554,0.41300243384341134
555,-1.2012714820036625
556,-0.7404824802830772
557,-0.512277645629778
558,0.6920789224084093
559,0.691772949865561
560,0.1252331776850175
561,-0.015851977944984066
562,0.9921793464151382
563,2.4288387213613607
564,0.2412821661068357
565,-1.2031425318683908
566,-0.025589579615668035
567,1.2461978255879167
568,-0.08113353525551215
569,-0.40140275781864815
570,0.8083592784321243
571,0.49541846703609993
572,-0.937784148081681
573,-0.7933478813168583
574,-1.4041591877209953
575,-0.9914197015977837
576,-0.40947655321610416
577,-1.4310758153351577
578,0.8674476449084969
579,0.8805574493202222
580,-0.43357626226656043
581,0.4235365313775552
582,1.1590054430163765
583,1.5190403680720304
584,-0.5121750720923195
585,-1.59404150654822
586,-1.4385179581802998
587,-0.14121823815193055
588,2.243762633092778
589,1.6051910410805006
590,-0.3156425147382714
591,-0.0741280064839954
592,-0.8035507308753795
593,-2.543304218787886
594,-0.19600824007199136
595,0.754043590581835
