t,x
0,0.32956749406459857
1,-0.0026912952383540746
2,0.45330856201975894
3,-0.9038888512874175
4,0.7577238653971899
5,-0.24155448547239325
6,-0.9699022667457754
7,0.9745654914314739
8,-0.41872742700189597
9,0.7575711104644621
10,0.16085925581942812
11,-1.3501230802122937
12,-1.1679491993189324
13,-0.616532304594048
14,-1.4378161898249282
15,0.5822258466114424
16,0.955565365524018
17,0.3231524648802106
18,-0.9067702320377306
19,-0.47947576433417743
20,-0.9560887285242488
21,-2.178636168830678
22,0.9777686221064819
23,0.9069389572591714
24,0.6202231797736867
25,-2.3050841260768693
26,0.03914405065207332
27,-0.6955490081512474
28,-1.3511894870468757
29,1.0565938734310114
30,0.735553583703009
31,0.012230593600822594
32,0.35334584771897176
33,-0.8076999315555946
34,-0.22548168966508383
35,-1.2105889152419813
36,0.5489086606559807
37,1.3866650312728754
38,0.18148842149653718
39,-1.4393834387210929
40,-1.9954206882266032
41,1.157533637594191
42,-0.23257248322262927
43,0.037621614651354565
44,2.4448676687091444
45,-0.8586684903328056
46,-0.6650202319886531
47,-1.280470359466052
48,-1.2805217310109764
49,0.0036493491871764376
50,0.708943519033425
51,-0.6197979411852579
52,1.4116236390049057
53,2.3638540121138156
54,-0.16576657962257957
55,0.2952520255733873
56,3.026953827847081
57,1.341130223599705
58,1.371430895691807
59,-0.2336492566588114
60,0.20920718833494195
61,-1.7305022463055175
62,-0.5787604500791766
63,1.5837224137557273
64,0.4240984032787486
65,-1.4458279961040807
66,-1.1007703186972935
67,-0.4328440512890816
68,-0.09124703210776865
69,0.2273017405831862
70,0.48621869413485946
71,0.023011897948501184
72,0.3752933773678815
73,-0.211330557600041
74,0.978274406407298
75,0.9572954282727703
76,0.6438583798826093
77,-0.18982763761202673
78,-1.2911154974921202
79,1.6936432598074156
80,-1.864485293099161
81,-1.0638468200871765
82,-2.5815918544875314
83,0.14369706707722985
84,-0.8790367493074571
85,-0.1009574353777673
86,1.3260797871913665
87,1.4025700417846092
88,1.3161914701755977
89,-1.6720277003789603
90,0.509001601613241
91,-2.430651960474009
92,-0.18659125664397977
93,0.2946492084928941
94,0.6918887960940332
95,0.08331156269697661
96,1.066013140999564
97,1.2053606263414491
98,-0.20345808631489334
99,0.9758940767830285
100,0.21422220968140077
101,-1.7845585170487643
102,-0.29651283622185903
103,-0.5447991569658241
104,1.3383047560247767
105,0.4513940136539024
106,1.4573357352209475
107,0.10314243211790025
108,0.6962928959141578
109,-0.4377461665078603
110,-1.095809533211831
111,-0.13504442077994935
112,-0.4845167079248822
113,-0.29347829772111084
114,1.297790374877994
115,0.6457209827598238
116,-0.03228223201519931
117,0.3534384685921556
118,0.8263022055453648
119,0.6126295337484295
120,0.6820108686594121
121,0.43079252891291886
122,0.3577514319544707
123,-1.8497853653079348
124,-0.3338418295175245
125,0.4688884714521875
126,-1.420715483755942
127,2.15065187335009
128,-0.49100307567126256
129,-0.8083831827602004
130,-1.269028344017299
131,-1.0094872465957774
132,0.23180368599274612
133,-0.5314685219703765
134,-0.9695231743902827
135,0.47122344701521923
136,0.07607761048050525
137,1.058255023162158
